ID,Nombre,Equipo,Puntaje,Competencias
7053,Bacanofe,Vasco da Gama,95.6,10
7417,Disatoto,Cruzeiro,72.9,17
5181,Bamisaro,Palmeiras,65.4,16
8870,Roso,Botafogo,91.5,16
9935,Feca,Sao Paulo,70.0,17
4962,Fisemise,Atletico Mineiro,58.9,24
8207,Penolu,Fluminense,96.9,23
3038,Seba,Sao Paulo,52.8,18
6416,Jale,Flamengo,83.5,3
1448,Ferope,Atletico Mineiro,96.1,1
6888,Nato,Botafogo,62.7,8
1288,Sarena,Gremio,50.4,25
2643,Pevavadi,Vasco da Gama,59.0,31
6004,Masoca,Palmeiras,63.1,26
8357,Lesafeva,Gremio,82.7,14
1656,Revapa,Botafogo,73.2,6
6649,Sonapaba,Cruzeiro,74.8,22
9399,Minacopa,Vasco da Gama,72.9,27
4408,Difidipa,Atletico Mineiro,59.3,19
7437,Bacoti,Botafogo,53.1,15
492,Sosa,Atletico Mineiro,86.0,21
6325,Feco,Cruzeiro,91.5,13
895,Sanada,Botafogo,60.6,3
840,Mifepe,Cruzeiro,61.7,37
8459,Coda,Gremio,52.1,38
4704,Dija,Botafogo,88.0,17
6919,Fepaca,Gremio,57.6,11
6622,Dasa,Flamengo,84.6,39
3099,Danojase,Palmeiras,96.1,3
9334,Ticafe,Cruzeiro,62.2,25
5758,Nalumi,Sao Paulo,73.1,9
8007,Japefi,Vasco da Gama,85.3,8
193,Matitono,Cruzeiro,56.6,20
2864,Ficoda,Fluminense,96.6,21
1418,Tosa,Atletico Mineiro,88.5,24
5195,Fefi,Flamengo,64.4,16
1671,Capema,Internacional,92.8,9
1204,Tonasa,Palmeiras,99.0,9
7856,Pefe,Corinthians,62.5,14
3543,Mafeto,Palmeiras,79.3,7
9345,Roca,Corinthians,79.9,10
6293,Fivasana,Cruzeiro,95.7,14
1126,Jami,Cruzeiro,55.1,8
6357,Naro,Cruzeiro,84.0,26
9522,Manadino,Santos,81.5,35
938,Mibalele,Gremio,98.7,37
9161,Ditoca,Cruzeiro,92.3,28
3618,Bapati,Internacional,64.9,40
4297,Mitiluto,Fluminense,87.0,6
8600,Jasopa,Santos,67.0,26
5595,Batonasa,Internacional,85.9,18
1084,Fedisaro,Fluminense,73.6,14
3482,Jana,Gremio,72.5,22
8192,Secami,Vasco da Gama,74.7,40
5551,Tiro,Flamengo,65.6,7
9796,Lusetolu,Sao Paulo,50.2,23
7112,Jajanaba,Flamengo,60.3,7
5729,Mafe,Santos,84.5,2
9560,Mima,Internacional,84.5,33
7860,Vanoti,Corinthians,52.9,34
8263,Lure,Fluminense,77.7,3
5447,Mireda,Palmeiras,67.7,17
5980,Fisofida,Sao Paulo,68.6,30
9957,Nadaluda,Corinthians,51.5,31
1881,Saro,Vasco da Gama,81.9,12
7390,Setoso,Flamengo,80.6,5
5085,Varemidi,Fluminense,90.1,21
2445,Nope,Atletico Mineiro,99.9,34
9710,Lupepa,Flamengo,66.4,33
9605,Seno,Flamengo,54.8,17
936,Vasodire,Flamengo,62.9,17
2592,Pefeca,Atletico Mineiro,99.8,17
6395,Vatisale,Vasco da Gama,65.4,11
859,Reda,Botafogo,57.5,26
3145,Cada,Gremio,70.2,18
787,Fiseja,Gremio,96.8,12
4388,Dicaroca,Palmeiras,73.5,7
1450,Fele,Palmeiras,76.8,39
5272,Separeda,Vasco da Gama,52.8,29
4516,Nanana,Atletico Mineiro,92.3,1
9667,Dimirodi,Sao Paulo,79.8,36
9454,Fifina,Corinthians,94.7,5
526,Najaco,Gremio,67.4,12
9311,Tolefedi,Vasco da Gama,86.0,35
7013,Divape,Atletico Mineiro,94.2,12
1432,Bapeba,Gremio,72.6,36
3956,Fifi,Fluminense,56.3,19
9877,Sose,Vasco da Gama,95.8,1
4359,Dajapa,Internacional,90.7,22
4154,Lebafe,Santos,65.4,26
4130,Mimilu,Fluminense,74.9,37
6954,Vadifi,Sao Paulo,71.9,28
5938,Noso,Sao Paulo,74.2,30
6216,Sena,Botafogo,63.7,33
1255,Fefe,Atletico Mineiro,89.5,6
3737,Maseca,Flamengo,93.1,21
905,Fivacaco,Palmeiras,52.9,8
6370,Mivape,Sao Paulo,53.0,7
6799,Titocato,Sao Paulo,84.5,12
3574,Nono,Gremio,58.4,25
2673,Javabaca,Botafogo,53.8,29
5923,Soresele,Gremio,79.5,12
8887,Fefenaba,Santos,51.1,19
6854,Mipesoti,Cruzeiro,70.5,23
1221,Rebamipe,Santos,79.7,13
5701,Mavape,Cruzeiro,73.0,27
5254,Mino,Flamengo,70.9,18
2658,Ronomiba,Santos,51.1,36
1426,Naca,Flamengo,74.3,12
3036,Lesaroto,Cruzeiro,96.9,9
9032,Repe,Internacional,89.9,29
2004,Lunatoma,Fluminense,81.9,18
4155,Lusefelu,Palmeiras,91.1,31
1105,Sare,Botafogo,67.2,21
8910,Lerore,Santos,50.6,8
8482,Lufe,Vasco da Gama,66.2,13
7372,Roredi,Internacional,56.9,37
6952,Fiselu,Gremio,64.4,15
8394,Sadaso,Vasco da Gama,59.8,35
3241,Coti,Internacional,72.0,36
6790,Luletiro,Fluminense,63.7,40
3196,Fele,Palmeiras,88.5,16
1198,Sole,Vasco da Gama,83.2,7
2163,Jamapale,Internacional,70.4,10
8426,Baresa,Internacional,59.4,35
3466,Rose,Fluminense,59.3,14
6669,Tino,Cruzeiro,99.9,14
5437,Care,Flamengo,97.6,10
9421,Pejareva,Flamengo,61.0,26
5037,Notiseno,Internacional,87.4,13
6909,Malu,Vasco da Gama,80.1,39
654,Diva,Corinthians,95.3,23
7452,Pavafe,Corinthians,65.7,10
5400,Batolupe,Flamengo,52.4,17
286,Renose,Flamengo,54.9,17
2653,Colese,Sao Paulo,99.6,28
5959,Damaluno,Botafogo,74.2,33
133,Soluna,Palmeiras,52.3,33
4748,Nasomi,Atletico Mineiro,65.2,7
8761,Dito,Flamengo,72.1,8
9426,Penafe,Vasco da Gama,66.3,32
8586,Micovaso,Botafogo,70.0,12
8789,Peca,Cruzeiro,93.8,29
1873,Peca,Flamengo,81.6,18
3507,Lediba,Corinthians,98.8,36
8807,Lenojale,Sao Paulo,77.0,30
8281,Roto,Internacional,80.9,35
3779,Fimapeti,Flamengo,70.9,9
1231,Timalu,Botafogo,57.4,17
1941,Salu,Botafogo,98.6,31
7711,Refijati,Gremio,92.1,36
751,Barero,Santos,66.8,13
1526,Firofidi,Palmeiras,86.9,38
3474,Jajapati,Fluminense,52.6,13
9882,Sorodito,Flamengo,91.3,4
8311,Nosapa,Gremio,70.7,22
1831,Tinomapa,Botafogo,67.0,15
5654,Maro,Palmeiras,90.3,3
4791,Sedi,Flamengo,69.9,16
7754,Mami,Botafogo,68.9,15
8521,Covami,Gremio,61.8,20
9859,Leleno,Sao Paulo,67.7,13
3392,Seleti,Sao Paulo,55.5,21
475,Sepefito,Corinthians,58.0,6
1788,Rolu,Fluminense,65.9,16
459,Marenono,Internacional,80.7,11
8613,Mabati,Palmeiras,80.7,31
6559,Nape,Internacional,77.6,17
1644,Tocaja,Vasco da Gama,66.5,6
161,Japeba,Fluminense,52.7,2
4855,Mare,Santos,85.1,40
2200,Vaso,Atletico Mineiro,80.5,10
3386,Dina,Fluminense,93.8,17
9543,Revacaba,Gremio,86.2,33
8650,Corore,Sao Paulo,55.6,38
474,Baleco,Internacional,69.6,38
5941,Sajaca,Santos,80.7,34
8019,Tisepe,Vasco da Gama,86.2,8
1414,Rofe,Atletico Mineiro,58.1,14
500,Sarefino,Vasco da Gama,62.4,25
6461,Datilu,Cruzeiro,83.4,38
7747,Mifi,Internacional,92.6,29
8258,Vabaja,Sao Paulo,51.1,23
6867,Vase,Botafogo,91.1,33
7608,Soluja,Sao Paulo,61.3,17
5753,Malu,Flamengo,67.4,29
5821,Padiseto,Vasco da Gama,85.1,12
4822,Napa,Palmeiras,57.4,5
3827,Nororo,Fluminense,93.5,3
1865,Mivanalu,Santos,85.5,18
2670,Padi,Cruzeiro,60.6,34
390,Lere,Sao Paulo,91.4,3
8618,Topelu,Botafogo,63.0,37
4573,Caluco,Vasco da Gama,92.9,4
7210,Sebadipe,Santos,95.0,4
7509,Repepe,Vasco da Gama,77.8,28
9606,Vami,Corinthians,55.9,11
1946,Peroledi,Atletico Mineiro,66.3,14
8508,Mipadife,Internacional,53.3,21
9548,Fijanopa,Botafogo,90.3,10
8899,Misa,Flamengo,98.5,20
2866,Jacoseca,Cruzeiro,62.4,20
7919,Noco,Cruzeiro,94.2,32
5175,Janofelu,Gremio,96.8,33
9626,Fija,Corinthians,98.2,3
2882,Firorope,Atletico Mineiro,71.6,9
8051,Sonadi,Atletico Mineiro,61.6,25
3902,Pejama,Santos,67.5,28
9198,Nope,Internacional,95.4,7
1487,Tino,Gremio,89.2,19
3431,Petole,Vasco da Gama,79.5,13
9131,Mija,Cruzeiro,71.1,6
7025,Refe,Vasco da Gama,90.8,8
3142,Diro,Vasco da Gama,85.4,29
9333,Peva,Cruzeiro,62.0,38
6491,Tile,Sao Paulo,50.9,17
1086,Vadifile,Cruzeiro,81.0,13
1859,Coma,Flamengo,69.1,25
201,Cavamito,Atletico Mineiro,77.8,2
5671,Rope,Vasco da Gama,83.6,34
5132,Sapeva,Santos,53.4,6
4215,Lere,Palmeiras,75.1,19
6792,Nanapa,Internacional,72.9,35
1653,Topafena,Atletico Mineiro,80.2,33
7665,Sesase,Botafogo,81.9,30
4260,Lumijaro,Sao Paulo,85.6,8
2025,Cotofe,Fluminense,74.4,20
6002,Fiba,Internacional,76.1,9
1336,Mafemava,Fluminense,62.7,8
7760,Sojapaba,Palmeiras,66.3,6
2104,Peso,Flamengo,50.0,5
151,Maso,Vasco da Gama,73.8,15
1017,Fese,Internacional,74.9,31
2641,Sefile,Palmeiras,97.8,33
8325,Mare,Atletico Mineiro,97.3,7
8028,Cafipema,Botafogo,57.1,39
1383,Canaca,Flamengo,61.3,8
2206,Leseba,Cruzeiro,72.5,30
3459,Batoti,Sao Paulo,65.0,35
6049,Renale,Vasco da Gama,64.3,40
7815,Tiluluto,Botafogo,83.5,14
5506,Sanare,Atletico Mineiro,56.6,9
9672,Roredi,Flamengo,98.7,20
7645,Nana,Santos,96.7,1
2293,Ditiromi,Internacional,68.3,14
9841,Dare,Corinthians,82.8,18
3024,Pato,Gremio,98.2,33
4659,Socolule,Corinthians,62.7,7
4636,Nasano,Botafogo,78.8,23
7246,Resova,Fluminense,64.5,25
5483,Pelu,Palmeiras,50.9,1
1659,Nanasada,Internacional,74.5,1
5445,Navatilu,Vasco da Gama,69.7,7
543,Jana,Vasco da Gama,86.4,35
4594,Balenada,Vasco da Gama,69.0,40
7517,Rediroti,Botafogo,82.7,12
3138,Coro,Fluminense,61.7,7
4926,Seso,Internacional,90.4,14
5206,Ropetica,Atletico Mineiro,90.9,8
7957,Lerocafe,Vasco da Gama,75.0,19
8385,Calupa,Santos,62.2,7
7306,Cacajafe,Atletico Mineiro,92.9,1
7566,Nana,Internacional,71.5,9
7762,Peva,Atletico Mineiro,66.4,32
4970,Ticatoto,Gremio,88.8,11
2931,Fimidasa,Palmeiras,62.3,29
1097,Lemacapa,Sao Paulo,85.3,26
2611,Fepalufi,Palmeiras,93.3,16
1744,Vape,Palmeiras,85.6,10
7276,Lesa,Gremio,94.1,19
7594,Catoja,Flamengo,89.0,28
6398,Ledipaca,Botafogo,54.9,21
7981,Titica,Santos,81.7,18
9754,Resa,Flamengo,83.2,33
6808,Mama,Santos,90.3,7
2630,Matitiva,Internacional,51.3,6
6261,Rorotito,Santos,89.7,30
3333,Sopa,Botafogo,65.0,21
8030,Mirele,Atletico Mineiro,60.1,23
6364,Nama,Internacional,69.2,20
9973,Sese,Sao Paulo,93.0,35
5392,Macajato,Gremio,99.9,20
6540,Tovasato,Corinthians,90.6,3
1578,Refire,Fluminense,65.5,37
8915,Sarono,Botafogo,75.1,8
3272,Toti,Internacional,72.3,13
1606,Sosavato,Corinthians,87.2,18
3020,Lesefile,Cruzeiro,62.4,33
2517,Pava,Flamengo,79.0,37
3810,Sefeti,Vasco da Gama,53.6,4
240,Sare,Fluminense,52.8,30
8110,Soti,Atletico Mineiro,81.7,30
9268,Sepapa,Botafogo,64.4,32
8812,Daro,Botafogo,73.8,31
891,Batolu,Sao Paulo,65.5,15
1310,Jadilufi,Gremio,82.7,26
8358,Ficadano,Palmeiras,62.2,16
3141,Nosorefe,Fluminense,63.4,38
9278,Satitipa,Cruzeiro,86.3,20
8496,Soda,Atletico Mineiro,61.7,16
5902,Resa,Internacional,98.1,12
3117,Lesato,Vasco da Gama,90.9,1
6451,Redacaro,Internacional,63.0,11
275,Vavaro,Sao Paulo,80.9,10
3349,Sana,Botafogo,56.7,16
1667,Fevacoja,Botafogo,50.8,2
7825,Comito,Palmeiras,91.2,22
6536,Rotojasa,Atletico Mineiro,55.5,34
6340,Daficona,Sao Paulo,95.9,25
4976,Resase,Botafogo,50.3,27
6847,Fefe,Corinthians,98.6,24
4655,Setida,Internacional,84.3,34
7055,Madamana,Palmeiras,59.1,1
5613,Vafelesa,Atletico Mineiro,63.9,4
184,Mife,Sao Paulo,97.7,1
6735,Pemamaco,Palmeiras,93.6,4
4827,Manati,Flamengo,75.1,9
1679,Rosa,Cruzeiro,67.4,40
5121,Natimire,Gremio,64.6,13
3518,Luda,Gremio,89.0,33
4618,Dilefe,Corinthians,60.4,17
750,Bapelu,Fluminense,62.3,12
2604,Perosoca,Botafogo,76.7,31
6183,Perope,Santos,58.1,6
7453,Feja,Internacional,63.2,37
6286,Bacaro,Atletico Mineiro,55.8,17
4895,Femico,Sao Paulo,98.0,28
1382,Nojafi,Palmeiras,85.3,7
2271,Japafi,Fluminense,80.2,4
4989,Socano,Sao Paulo,76.6,25
482,Bacotomi,Cruzeiro,73.1,20
9980,Pasepape,Sao Paulo,93.7,19
3254,Nocalu,Palmeiras,72.8,3
3823,Mifivati,Cruzeiro,99.6,36
9002,Fefipe,Sao Paulo,59.9,26
187,Lecaleti,Fluminense,89.6,21
1574,Lelufepa,Botafogo,54.7,9
8875,Fenoma,Cruzeiro,57.7,34
2768,Vanosaja,Gremio,85.8,7
6154,Ronada,Santos,86.8,19
6683,Banana,Cruzeiro,98.4,8
1171,Rodalemi,Palmeiras,51.0,5
5343,Japamano,Internacional,87.8,29
2177,Tosa,Internacional,69.3,39
4651,Satireno,Santos,94.1,24
304,Nacapa,Internacional,61.0,23
921,Sosacava,Vasco da Gama,65.0,7
1405,Soremimi,Gremio,69.9,39
7841,Tilu,Cruzeiro,65.6,22
4622,Noja,Santos,96.4,17
1952,Tonoma,Corinthians,76.6,3
6936,Sasapana,Fluminense,77.7,16
4871,Luva,Corinthians,70.1,33
3642,Leno,Flamengo,93.5,34
2523,Vapepedi,Internacional,86.3,7
8886,Rese,Cruzeiro,76.1,25
3029,Nodija,Sao Paulo,79.1,6
1781,Fidi,Corinthians,56.3,30
6945,Japemi,Palmeiras,57.6,14
9949,Nasorofe,Santos,86.5,20
5077,Pele,Fluminense,79.2,28
2247,Letimi,Internacional,74.2,3
2938,Mija,Palmeiras,92.9,7
5772,Lecoma,Sao Paulo,79.1,6
6841,Letole,Corinthians,50.0,24
496,Mirere,Gremio,65.9,1
9697,Tonafe,Atletico Mineiro,53.0,8
2326,Noleca,Gremio,53.6,38
9153,Sefefi,Sao Paulo,65.0,17
4806,Navapese,Corinthians,64.6,7
537,Retivaco,Atletico Mineiro,58.6,13
5275,Fereto,Cruzeiro,97.0,16
2807,Feba,Palmeiras,84.9,12
8974,Canopa,Atletico Mineiro,68.4,38
1906,Dada,Vasco da Gama,52.6,35
7605,Dapesomi,Internacional,92.1,36
2666,Ronovapa,Internacional,66.1,24
84,Ledino,Cruzeiro,90.0,33
6414,Luba,Sao Paulo,93.3,34
4900,Covafiro,Cruzeiro,61.2,40
3200,Mico,Cruzeiro,77.4,11
3803,Basese,Fluminense,65.7,12
1246,Pasolele,Flamengo,54.3,7
9130,Coro,Fluminense,79.1,14
4756,Peluca,Gremio,63.3,20
6042,Janasoco,Sao Paulo,81.9,11
1080,Paleco,Internacional,61.0,25
2191,Safi,Vasco da Gama,79.1,14
1848,Nosepami,Fluminense,72.1,29
8182,Batocoso,Botafogo,55.4,36
3611,Reca,Internacional,77.0,6
9576,Setivapa,Vasco da Gama,60.4,13
6086,Nasa,Flamengo,52.5,2
9670,Luro,Santos,97.6,12
4345,Cadivapa,Corinthians,68.8,4
6299,Refe,Internacional,51.1,30
9954,Najavano,Fluminense,98.8,7
3273,Dasore,Fluminense,53.8,39
1346,Fese,Botafogo,52.6,33
5717,Palule,Vasco da Gama,82.6,7
3056,Mafefeda,Internacional,55.8,16
4950,Fiti,Flamengo,84.9,32
2720,Toma,Atletico Mineiro,72.8,25
1188,Dica,Corinthians,69.6,18
9556,Fivafemi,Vasco da Gama,52.9,9
860,Mamimare,Botafogo,76.7,27
9069,Tiso,Corinthians,55.1,8
1327,Mipesofe,Sao Paulo,96.6,38
1351,Paro,Cruzeiro,57.1,1
8234,Lujarele,Gremio,99.5,37
2840,Navadi,Flamengo,82.6,19
4141,Vaja,Corinthians,86.8,31
7557,Sava,Corinthians,61.0,11
2594,Luvaco,Cruzeiro,67.8,4
9186,Jadiseca,Vasco da Gama,69.7,17
7651,Japafe,Fluminense,76.6,33
5732,Natocoma,Cruzeiro,86.4,30
9939,Cofisaco,Fluminense,56.3,19
8783,Marecoca,Atletico Mineiro,81.7,13
2033,Batisore,Fluminense,90.7,20
7589,Noromiro,Internacional,69.2,27
4943,Ropale,Flamengo,61.8,38
2169,Cafipele,Atletico Mineiro,58.3,15
9102,Fisoto,Santos,58.3,13
3553,Tirepami,Palmeiras,73.3,8
2978,Pesa,Corinthians,57.1,27
2134,Pepe,Corinthians,74.9,6
6058,Nototo,Internacional,66.2,2
168,Vasaja,Vasco da Gama,68.8,5
5801,Reto,Fluminense,62.0,13
2992,Mase,Flamengo,69.4,8
7011,Releseba,Botafogo,91.1,37
4097,Cocami,Atletico Mineiro,78.2,29
1148,Toba,Botafogo,88.5,17
5586,Pema,Gremio,93.4,31
6099,Palunalu,Palmeiras,86.4,25
3696,Carope,Gremio,68.0,15
7898,Bama,Santos,96.8,13
1543,Dimi,Flamengo,71.0,6
4318,Somivaba,Sao Paulo,56.2,24
2741,Nadito,Vasco da Gama,51.4,17
1211,Cofeto,Gremio,82.7,27
2173,Daroseto,Cruzeiro,90.8,11
517,Fefiva,Santos,80.2,7
3464,Reropa,Fluminense,93.5,39
2540,Nocope,Cruzeiro,58.2,4
4211,Fima,Atletico Mineiro,83.3,36
4512,Fepadica,Vasco da Gama,95.8,16
1213,Ropepe,Flamengo,98.5,6
2852,Tire,Vasco da Gama,79.5,2
6818,Rorodaja,Palmeiras,79.5,40
1783,Dicona,Cruzeiro,84.6,1
3778,Vafe,Gremio,57.4,27
5670,Reludi,Fluminense,54.7,19
2210,Sotico,Cruzeiro,75.7,13
1677,Safi,Flamengo,97.8,4
7214,Copa,Atletico Mineiro,53.7,3
5109,Redi,Corinthians,86.5,6
507,Nolu,Santos,56.0,28
3175,Jatino,Corinthians,93.5,1
790,Dife,Internacional,63.1,40
3308,Bafivare,Corinthians,90.5,29
2929,Jalefito,Sao Paulo,75.3,1
4053,Tipanomi,Botafogo,62.2,14
2446,Vadiseso,Cruzeiro,69.4,36
7451,Tolesore,Botafogo,74.6,26
9064,Dicosese,Botafogo,66.4,15
5752,Darenoda,Atletico Mineiro,80.4,29
1720,Sena,Gremio,79.8,19
6408,Femimaba,Flamengo,74.7,2
9774,Resoro,Botafogo,54.9,21
7792,Toto,Atletico Mineiro,93.8,21
9283,Panasepa,Flamengo,62.4,11
5651,Ludijava,Vasco da Gama,78.0,25
5167,Masafi,Flamengo,90.9,33
6690,Nona,Gremio,93.2,10
7367,Notirese,Fluminense,67.8,1
2424,Lerono,Vasco da Gama,97.5,6
5258,Sadami,Corinthians,75.9,3
4483,Nobaco,Internacional,78.9,22
8987,Tife,Fluminense,66.5,15
4536,Rejalu,Cruzeiro,76.1,16
4523,Daja,Botafogo,92.4,29
6898,Sare,Santos,82.8,23
6014,Manafe,Atletico Mineiro,57.2,36
6610,Masefe,Gremio,78.2,15
9075,Vape,Internacional,90.3,40
2314,Ropetosa,Cruzeiro,94.8,33
1481,Jama,Palmeiras,98.4,24
6848,Tovaro,Gremio,68.2,34
4112,Romitova,Cruzeiro,67.1,3
5416,Rodi,Gremio,61.6,28
2192,Refe,Atletico Mineiro,82.8,5
6146,Leja,Corinthians,75.7,22
8014,Miconoti,Gremio,61.2,9
7270,Rena,Internacional,68.2,30
4472,Sovapa,Internacional,72.5,6
9926,Badalu,Palmeiras,93.0,15
7479,Padasare,Cruzeiro,56.2,18
875,Vafesomi,Flamengo,99.4,33
9092,Toretima,Gremio,91.7,40
6424,Batiti,Botafogo,67.2,2
7413,Lupelu,Atletico Mineiro,73.9,23
8925,Dana,Palmeiras,65.4,26
8674,Jafiro,Internacional,98.4,35
9414,Patilupa,Cruzeiro,85.4,21
9525,Daja,Sao Paulo,90.6,18
949,Cosemipa,Internacional,73.9,3
4734,Misoseja,Atletico Mineiro,87.6,8
5248,Filufeca,Internacional,83.8,24
1471,Luseseti,Gremio,79.3,34
6569,Jaca,Flamengo,91.3,15
2291,Selu,Flamengo,88.4,25
7770,Mire,Internacional,77.4,38
5738,Palupe,Fluminense,99.0,23
1668,Dipa,Botafogo,90.9,26
4271,Milu,Gremio,50.4,2
5312,Nacotiro,Internacional,53.1,40
5693,Pafinano,Internacional,86.2,6
2407,Releto,Vasco da Gama,58.1,14
2463,Ledinofi,Internacional,94.3,12
3439,Capa,Santos,51.5,5
289,Tonaca,Santos,67.9,2
9630,Sedaso,Cruzeiro,76.1,10
9766,Mifetona,Santos,53.5,28
1446,Tija,Fluminense,55.2,27
5955,Disopefe,Santos,51.4,1
