ID,Nombre,Equipo,Puntaje,Competencias
9822,Refe,Vasco da Gama,89.7,35
9821,Lujacafi,Botafogo,55.2,16
9820,Vajama,Vasco da Gama,95.9,25
9819,Fiba,Cruzeiro,56.3,8
9818,Vato,Sao Paulo,85.0,5
9817,Nalusoso,Fluminense,99.9,13
9816,Bafidi,Sao Paulo,87.5,6
9815,Vare,Santos,76.4,40
9814,Levaco,Botafogo,97.2,33
9813,Baso,Internacional,51.1,28
9812,Fica,Fluminense,61.7,10
9811,Lutijato,Flamengo,70.5,35
9810,Pati,Flamengo,94.3,40
9809,Lusolu,Sao Paulo,85.6,21
9808,Cacosaba,Sao Paulo,75.5,31
9807,Caja,Botafogo,80.7,9
9806,Resobapa,Cruzeiro,73.9,36
9805,Dapafele,Palmeiras,77.0,2
9804,Rero,Internacional,71.5,31
9803,Coso,Corinthians,57.7,33
9802,Cofemi,Corinthians,59.8,37
9801,Ficofi,Vasco da Gama,64.6,25
9800,Redicoti,Santos,83.3,27
9799,Luda,Vasco da Gama,76.5,21
9798,Valelu,Fluminense,79.9,13
9797,Pefecoca,Palmeiras,85.1,22
9796,Pale,Santos,61.9,34
9795,Socafe,Gremio,99.7,34
9794,Fefi,Botafogo,84.9,19
9793,Levano,Corinthians,61.9,4
9792,Fefero,Palmeiras,97.4,12
9791,Badatija,Flamengo,51.2,5
9790,Secomi,Fluminense,90.8,39
9789,Misa,Atletico Mineiro,80.8,34
9788,Micofefi,Botafogo,57.1,35
9787,Tosoluja,Sao Paulo,76.9,25
9786,Luna,Fluminense,72.3,9
9785,Sebaseso,Flamengo,66.6,25
9784,Bafitoba,Sao Paulo,63.5,39
9783,Roma,Cruzeiro,83.8,22
9782,Rosavaca,Flamengo,53.7,20
9781,Capecase,Internacional,65.4,11
9780,Maropa,Flamengo,71.7,6
9779,Jadimi,Palmeiras,68.0,29
9778,Diso,Gremio,92.9,36
9777,Rosa,Internacional,62.6,17
9776,Sasale,Flamengo,68.3,23
9775,Cati,Vasco da Gama,84.3,8
9774,Luco,Flamengo,97.1,18
9773,Mami,Cruzeiro,64.3,10
9772,Macasedi,Fluminense,53.4,32
9771,Firo,Santos,82.6,25
9770,Fica,Corinthians,80.8,10
9769,Pere,Palmeiras,51.7,13
9768,Darocadi,Internacional,83.4,18
9767,Peresare,Santos,87.3,26
9766,Baticopa,Gremio,56.1,25
9765,Mapelesa,Gremio,90.8,13
9764,Dipase,Corinthians,71.5,33
9763,Bama,Sao Paulo,83.5,34
9762,Renopa,Santos,86.8,8
9761,Lecase,Palmeiras,50.5,12
9760,Setova,Palmeiras,56.9,20
9759,Nosemi,Cruzeiro,98.8,40
9758,Saferoca,Santos,97.6,20
9757,Nacafena,Internacional,53.3,37
9756,Mapafidi,Gremio,79.3,13
9755,Mito,Santos,68.7,18
9754,Caca,Internacional,95.7,16
9753,Nopeti,Botafogo,65.9,19
9752,Rodapama,Vasco da Gama,94.9,15
9751,Dadase,Sao Paulo,67.4,11
9750,Najaja,Gremio,64.7,7
9749,Nasole,Flamengo,76.0,10
9748,Mamabadi,Cruzeiro,54.8,28
9747,Saluto,Internacional,93.4,34
9746,Roto,Gremio,66.9,16
9745,Cafiva,Internacional,96.4,20
9744,Romiso,Palmeiras,69.4,11
9743,Penaluba,Fluminense,51.0,34
9742,Natore,Internacional,65.1,39
9741,Cojaba,Internacional,71.7,1
9740,Vabacoso,Corinthians,63.9,11
9739,Mamiva,Flamengo,91.0,16
9738,Sofivava,Vasco da Gama,84.6,30
9737,Fepe,Palmeiras,91.3,30
9736,Badilemi,Internacional,96.4,9
9735,Paco,Sao Paulo,69.9,14
9734,Nojanoda,Internacional,99.5,40
9733,Fimicofi,Corinthians,66.7,21
9732,Nope,Sao Paulo,91.5,32
9731,Dacadija,Botafogo,58.4,21
9730,Sadaba,Sao Paulo,79.0,25
9729,Vadi,Sao Paulo,74.2,15
9728,Soletoro,Santos,77.2,23
9727,Fitova,Gremio,59.5,28
9726,Lecasono,Santos,57.2,38
9725,Panava,Fluminense,71.6,36
9724,Pacaluva,Fluminense,80.5,22
9723,Patimati,Santos,98.8,14
9722,Pecomico,Cruzeiro,64.9,19
9721,Pajapaca,Flamengo,78.2,26
9720,Sacano,Vasco da Gama,54.2,1
9719,Vape,Internacional,66.4,35
9718,Vapabaso,Gremio,80.6,2
9717,Bamiso,Atletico Mineiro,73.8,28
9716,Sasose,Cruzeiro,74.5,27
9715,Sena,Santos,59.3,6
9714,Fesemaro,Sao Paulo,98.0,5
9713,Pafile,Sao Paulo,84.9,17
9712,Tinofe,Botafogo,62.2,25
9711,Natidama,Gremio,76.4,1
9710,Jafemami,Flamengo,68.4,13
9709,Cafena,Atletico Mineiro,58.7,6
9708,Cavase,Santos,93.8,40
9707,Bare,Sao Paulo,71.6,28
9706,Cotodi,Botafogo,53.0,3
9705,Socoti,Gremio,64.6,11
9704,Dasoda,Cruzeiro,60.8,25
9703,Pafepena,Sao Paulo,78.5,29
9702,Setodina,Flamengo,58.2,38
9701,Feresono,Sao Paulo,58.1,14
9700,Ropelu,Fluminense,84.8,31
9699,Dacana,Corinthians,96.9,7
9698,Pecono,Santos,82.6,16
9697,Misaba,Vasco da Gama,80.1,26
9696,Nacavato,Palmeiras,92.6,32
9695,Soseca,Santos,71.4,27
9694,Fere,Sao Paulo,52.6,13
9693,Miso,Cruzeiro,83.5,3
9692,Rejaja,Vasco da Gama,67.5,4
9691,Dilesa,Palmeiras,58.6,27
9690,Dimipe,Atletico Mineiro,62.9,20
9689,Fedimalu,Vasco da Gama,56.2,19
9688,Cafinapa,Gremio,77.8,19
9687,Mipa,Flamengo,76.8,5
9686,Lumi,Fluminense,98.5,16
9685,Repe,Flamengo,95.6,28
9684,Fepetoto,Atletico Mineiro,87.9,25
9683,Sadi,Botafogo,50.4,38
9682,Jafidida,Santos,93.3,22
9681,Nofi,Atletico Mineiro,77.7,24
9680,Batomiva,Palmeiras,85.3,11
9679,Soti,Palmeiras,70.4,20
9678,Parole,Santos,91.8,30
9677,Somifi,Cruzeiro,54.5,19
9676,Sodina,Corinthians,69.7,9
9675,Madi,Flamengo,58.6,6
9674,Luca,Palmeiras,77.7,19
9673,Romalu,Vasco da Gama,96.9,3
9672,Banaparo,Botafogo,68.4,10
9671,Nalufeja,Santos,64.4,33
9670,Saluseco,Santos,63.0,33
9669,Lere,Internacional,55.3,19
9668,Firo,Atletico Mineiro,73.3,1
9667,Dati,Gremio,90.2,9
9666,Cavativa,Cruzeiro,67.0,39
9665,Comi,Cruzeiro,50.6,39
9664,Cale,Corinthians,92.2,14
9663,Pedi,Botafogo,98.7,11
9662,Sototoja,Cruzeiro,52.1,21
9661,Pesosada,Fluminense,98.8,30
9660,Mano,Palmeiras,72.1,25
9659,Recojano,Internacional,51.5,7
9658,Satipa,Internacional,58.2,32
9657,Tocolu,Corinthians,64.6,15
9656,Vaso,Flamengo,62.1,24
9655,Davaredi,Gremio,65.0,22
9654,Noto,Cruzeiro,60.6,14
9653,Jaso,Atletico Mineiro,66.2,8
9652,Caserofi,Santos,68.8,18
9651,Cadi,Palmeiras,64.3,33
9650,Feco,Fluminense,69.6,26
9649,Femi,Sao Paulo,51.6,21
9648,Pepaba,Vasco da Gama,72.2,30
9647,Rono,Flamengo,96.4,21
9646,Luco,Cruzeiro,90.8,39
9645,Mipato,Corinthians,93.0,4
9644,Difire,Sao Paulo,61.8,13
9643,Tibareva,Santos,97.9,19
9642,Daselusa,Flamengo,63.8,12
9641,Bareluma,Flamengo,90.1,14
9640,Lepere,Internacional,98.7,14
9639,Ropacova,Sao Paulo,53.2,27
9638,Seretomi,Botafogo,68.5,10
9637,Fepe,Vasco da Gama,94.3,31
9636,Semija,Palmeiras,69.2,15
9635,Toticalu,Corinthians,91.3,1
9634,Refisope,Gremio,77.4,16
9633,Novale,Palmeiras,60.7,7
9632,Bafiro,Vasco da Gama,73.2,16
9631,Satino,Botafogo,97.6,35
9630,Reca,Botafogo,66.2,5
9629,Rolu,Atletico Mineiro,95.4,10
9628,Seluleco,Palmeiras,94.5,3
9627,Lere,Fluminense,71.7,40
9626,Feja,Flamengo,61.3,18
9625,Nasa,Flamengo,71.0,15
9624,Lefi,Flamengo,100.0,20
9623,Pacamiso,Botafogo,83.7,22
9622,Dasapa,Santos,97.1,13
9621,Colu,Gremio,57.2,33
9620,Calure,Santos,68.0,39
9619,Vanapati,Botafogo,55.2,39
9618,Sejamada,Sao Paulo,70.6,32
9617,Fetorose,Fluminense,70.7,40
9616,Reluco,Gremio,83.1,13
9615,Rosato,Internacional,76.7,4
9614,Tino,Gremio,60.9,12
9613,Ronana,Flamengo,77.1,35
9612,Lusovape,Vasco da Gama,54.8,9
9611,Miso,Santos,88.2,19
9610,Rorepere,Flamengo,99.8,15
9609,Femicapa,Santos,73.6,18
9608,Sese,Palmeiras,72.1,11
9607,Totilure,Sao Paulo,98.9,15
9606,Reludi,Santos,75.4,6
9605,Ficore,Internacional,51.4,5
9604,Somi,Vasco da Gama,82.8,38
9603,Nasepa,Sao Paulo,81.2,11
9602,Sejafi,Corinthians,59.8,13
9601,Dapa,Sao Paulo,86.3,10
9600,Panocase,Botafogo,67.8,6
9599,Fenase,Vasco da Gama,71.3,28
9598,Nami,Santos,84.5,10
9597,Dalurero,Sao Paulo,91.9,23
9596,Codi,Corinthians,99.4,10
9595,Sami,Santos,66.6,14
9594,Fiva,Vasco da Gama,52.7,25
9593,Micacosa,Flamengo,91.0,13
9592,Sape,Internacional,71.6,27
9591,Safife,Corinthians,84.5,15
9590,Valemama,Gremio,71.1,12
9589,Feda,Sao Paulo,61.3,30
9588,Letodana,Gremio,60.5,5
9587,Mipa,Corinthians,60.5,5
9586,Nati,Sao Paulo,86.2,15
9585,Nova,Flamengo,53.2,9
9584,Balufe,Cruzeiro,67.0,22
9583,Navadafi,Corinthians,87.0,35
9582,Dija,Internacional,63.5,40
9581,Namatore,Flamengo,64.5,34
9580,Tona,Botafogo,51.2,27
9579,Jasesoca,Sao Paulo,81.4,13
9578,Masadana,Vasco da Gama,90.1,15
9577,Cada,Sao Paulo,75.4,2
9576,Luno,Gremio,99.7,30
9575,Tovacafe,Corinthians,69.2,24
9574,Vato,Atletico Mineiro,68.1,34
9573,Noparere,Gremio,97.2,10
9572,Sopelupe,Botafogo,99.1,12
9571,Masepe,Flamengo,80.5,34
9570,Balu,Internacional,65.7,14
9569,Tisomimi,Vasco da Gama,58.7,11
9568,Seti,Atletico Mineiro,93.4,25
9567,Vaca,Cruzeiro,93.1,17
9566,Jafesafi,Atletico Mineiro,67.1,36
9565,Fireca,Santos,92.0,22
9564,Tonosepe,Atletico Mineiro,98.6,30
9563,Repeso,Flamengo,91.6,7
9562,Pena,Flamengo,82.0,24
9561,Cotofe,Corinthians,97.8,17
9560,Reco,Santos,58.6,33
9559,Seno,Fluminense,91.8,9
9558,Vamipe,Internacional,52.4,20
9557,Sano,Internacional,82.7,24
9556,Rose,Vasco da Gama,99.0,32
9555,Bajadano,Botafogo,98.1,35
9554,Dacama,Sao Paulo,79.1,31
9553,Didise,Vasco da Gama,80.2,36
9552,Mitife,Palmeiras,95.2,31
9551,Reva,Cruzeiro,87.6,25
9550,Nase,Botafogo,77.1,40
9549,Jadi,Flamengo,81.7,15
9548,Pafile,Atletico Mineiro,53.4,1
9547,Narocoso,Santos,76.2,38
9546,Vape,Internacional,74.0,38
9545,Rofefi,Botafogo,53.0,8
9544,Lumi,Sao Paulo,92.0,27
9543,Sopa,Corinthians,79.2,6
9542,Pema,Sao Paulo,69.2,39
9541,Redi,Atletico Mineiro,69.7,23
9540,Tolutoro,Vasco da Gama,98.0,18
9539,Cadare,Gremio,78.3,7
9538,Fipe,Vasco da Gama,92.6,37
9537,Pabapeso,Corinthians,68.8,29
9536,Redi,Internacional,87.2,29
9535,Maba,Cruzeiro,90.8,22
9534,Peca,Vasco da Gama,66.3,36
9533,Tofire,Atletico Mineiro,81.8,21
9532,Torejasa,Botafogo,50.7,40
9531,Misa,Santos,61.9,32
9530,Norose,Atletico Mineiro,56.1,15
9529,Nore,Sao Paulo,57.5,32
9528,Fifenoto,Corinthians,96.9,8
9527,Maludafe,Santos,93.9,28
9526,Cosotifi,Atletico Mineiro,99.4,24
9525,Lepeto,Internacional,97.9,3
9524,Satisore,Botafogo,78.5,33
9523,Pecabape,Internacional,58.1,38
9522,Dina,Cruzeiro,78.4,30
9521,Coseluda,Sao Paulo,98.3,33
9520,Dilusa,Gremio,71.3,4
9519,Dare,Botafogo,53.8,8
9518,Dinodito,Fluminense,63.7,16
9517,Dadise,Atletico Mineiro,68.9,24
9516,Caro,Gremio,80.7,31
9515,Mibaba,Cruzeiro,58.6,16
9514,Fiba,Cruzeiro,98.9,2
9513,Reco,Cruzeiro,87.8,16
9512,Diseleda,Internacional,58.6,32
9511,Tocamise,Botafogo,83.5,6
9510,Refi,Internacional,78.4,28
9509,Jaco,Fluminense,56.5,19
9508,Sape,Gremio,67.2,34
9507,Roseso,Flamengo,60.2,24
9506,Noluja,Vasco da Gama,68.8,6
9505,Mapa,Botafogo,84.4,19
9504,Diticale,Vasco da Gama,83.8,31
9503,Lucabasa,Vasco da Gama,52.6,15
9502,Disase,Cruzeiro,77.1,22
9501,Rosomipa,Palmeiras,75.5,30
9500,Novatica,Internacional,76.0,38
9499,Sajasoco,Internacional,80.7,36
9498,Sedi,Sao Paulo,85.2,5
9497,Pajafe,Fluminense,93.5,27
9496,Cofi,Palmeiras,69.5,40
9495,Nafe,Gremio,81.0,7
9494,Japase,Internacional,91.6,39
9493,Roco,Gremio,83.2,18
9492,Roreco,Flamengo,85.1,32
9491,Roja,Palmeiras,98.3,1
9490,Fereja,Internacional,52.4,10
9489,Bapama,Fluminense,89.0,34
9488,Cabanaja,Internacional,93.7,26
9487,Sedi,Atletico Mineiro,61.9,22
9486,Robare,Cruzeiro,94.4,6
9485,Saba,Cruzeiro,66.2,35
9484,Rova,Santos,98.2,15
9483,Lena,Atletico Mineiro,70.9,5
9482,Fefi,Gremio,86.2,35
9481,Rofe,Corinthians,94.9,17
9480,Saba,Santos,66.7,27
9479,Ronacoto,Flamengo,59.5,37
9478,Sajarena,Sao Paulo,92.2,8
9477,Maditi,Palmeiras,83.8,34
9476,Nasa,Flamengo,85.7,27
9475,Pecasele,Cruzeiro,85.6,34
9474,Sena,Internacional,56.7,12
9473,Mimise,Palmeiras,78.2,33
9472,Ropele,Gremio,54.0,20
9471,Jacoroba,Cruzeiro,95.5,4
9470,Tole,Botafogo,58.0,39
9469,Badise,Corinthians,79.2,23
9468,Fibava,Palmeiras,89.2,13
9467,Mise,Fluminense,82.2,21
9466,Feda,Flamengo,84.8,18
9465,Cape,Internacional,86.0,18
9464,Cafesefi,Vasco da Gama,52.5,3
9463,Tocaba,Atletico Mineiro,89.9,4
9462,Bami,Internacional,53.5,23
9461,Vadi,Cruzeiro,87.9,34
9460,Dalu,Fluminense,83.3,30
9459,Letocaro,Gremio,87.5,12
9458,Nanono,Sao Paulo,84.0,34
9457,Lese,Botafogo,73.1,7
9456,Paresoti,Botafogo,75.6,20
9455,Dasopeno,Corinthians,98.2,9
9454,Mimipe,Flamengo,50.2,33
9453,Rele,Internacional,90.5,22
9452,Varoda,Cruzeiro,59.7,12
9451,Casafe,Corinthians,56.7,11
9450,Milena,Gremio,74.5,25
9449,Tida,Cruzeiro,55.7,27
9448,Natonase,Sao Paulo,59.1,32
9447,Cana,Palmeiras,78.2,33
9446,Copesese,Fluminense,62.0,34
9445,Jaremi,Sao Paulo,77.7,23
9444,Lena,Fluminense,74.0,5
9443,Reseno,Flamengo,66.5,38
9442,Sobabama,Flamengo,66.9,33
9441,Darebafi,Santos,53.6,20
9440,Malure,Flamengo,67.3,33
9439,Sare,Corinthians,87.2,15
9438,Luvare,Fluminense,55.3,11
9437,Nona,Gremio,50.4,21
9436,Dicase,Flamengo,68.2,9
9435,Mija,Palmeiras,81.0,6
9434,Lusoja,Fluminense,56.3,35
9433,Tosepeba,Cruzeiro,75.8,33
9432,Majafipe,Corinthians,55.0,16
9431,Lema,Cruzeiro,96.2,31
9430,Bare,Cruzeiro,98.9,38
9429,Leda,Cruzeiro,63.9,24
9428,Sapafe,Sao Paulo,96.2,26
9427,Dija,Vasco da Gama,54.7,4
9426,Tija,Sao Paulo,85.8,4
9425,Dilele,Corinthians,90.4,17
9424,Namafere,Corinthians,64.6,29
9423,Jafe,Botafogo,85.0,27
9422,Saca,Fluminense,55.3,34
9421,Sale,Atletico Mineiro,89.3,22
9420,Bare,Sao Paulo,74.0,18
9419,Roma,Botafogo,95.2,24
9418,Vapa,Palmeiras,66.3,36
9417,Mima,Santos,81.7,30
9416,Ditore,Botafogo,97.8,31
9415,Leva,Corinthians,95.3,17
9414,Todida,Corinthians,95.7,10
9413,Lepepe,Santos,53.0,32
9412,Didami,Palmeiras,96.4,33
9411,Salufi,Santos,89.7,37
9410,Saco,Palmeiras,92.8,23
9409,Divaluca,Atletico Mineiro,69.3,2
9408,Cafepe,Cruzeiro,63.6,8
9407,Diva,Cruzeiro,86.4,23
9406,Parefisa,Atletico Mineiro,56.2,36
9405,Madipe,Cruzeiro,81.2,34
9404,Ropefi,Atletico Mineiro,53.5,16
9403,Nalu,Palmeiras,51.7,14
9402,Letoti,Atletico Mineiro,74.7,32
9401,Sona,Palmeiras,77.9,4
9400,Fetodire,Internacional,50.3,37
9399,Masa,Sao Paulo,78.1,26
9398,Bami,Palmeiras,82.3,26
9397,Redaco,Flamengo,55.0,26
9396,Cavami,Botafogo,80.1,17
9395,Feba,Fluminense,53.0,26
9394,Pano,Corinthians,57.4,4
9393,Dimaso,Sao Paulo,66.1,38
9392,Semi,Flamengo,86.8,17
9391,Femifese,Internacional,94.3,40
9390,Vasosami,Atletico Mineiro,77.4,5
9389,Fidi,Fluminense,93.2,38
9388,Fepe,Fluminense,51.2,1
9387,Fero,Cruzeiro,95.9,22
9386,Seto,Flamengo,59.0,25
9385,Nosa,Botafogo,87.2,24
9384,Milevare,Internacional,56.5,40
9383,Vasepe,Santos,72.7,11
9382,Renosoti,Internacional,79.2,7
9381,Damale,Vasco da Gama,79.8,7
9380,Danonase,Fluminense,52.0,28
9379,Capeno,Botafogo,68.8,20
9378,Role,Vasco da Gama,53.1,23
9377,Coja,Sao Paulo,72.6,31
9376,Pada,Botafogo,57.8,33
9375,Nase,Palmeiras,86.7,36
9374,Saco,Cruzeiro,94.1,32
9373,Nase,Fluminense,50.6,37
9372,Nama,Atletico Mineiro,90.2,39
9371,Padi,Palmeiras,70.9,35
9370,Tilefica,Santos,71.3,1
9369,Bajarofi,Flamengo,50.4,13
9368,Jamapeba,Sao Paulo,82.4,27
9367,Balu,Vasco da Gama,66.5,16
9366,Tire,Gremio,51.5,17
9365,Dareba,Internacional,89.7,39
9364,Madicadi,Gremio,94.3,29
9363,Pami,Internacional,59.7,13
9362,Sada,Corinthians,64.5,11
9361,Ledisoro,Gremio,80.3,31
9360,Tofinale,Sao Paulo,57.0,39
9359,Titi,Atletico Mineiro,63.3,40
9358,Retore,Flamengo,66.8,21
9357,Coroseca,Palmeiras,84.9,9
9356,Lufemi,Corinthians,65.5,27
9355,Lerocose,Sao Paulo,56.5,13
9354,Nalumi,Fluminense,56.7,17
9353,Dilu,Botafogo,68.3,14
9352,Sefifefi,Botafogo,71.0,9
9351,Feti,Fluminense,99.7,16
9350,Peso,Fluminense,99.8,16
9349,Datolema,Santos,81.9,32
9348,Miso,Sao Paulo,77.9,10
9347,Nasere,Vasco da Gama,96.1,18
9346,Pamaso,Santos,62.6,25
9345,Bava,Botafogo,62.3,35
9344,Rolu,Sao Paulo,78.1,35
9343,Pami,Atletico Mineiro,79.2,9
9342,Paresope,Vasco da Gama,76.4,23
9341,Soco,Vasco da Gama,88.9,13
9340,Jamapase,Sao Paulo,75.1,22
9339,Navato,Gremio,89.8,11
9338,Jalemi,Gremio,82.6,1
9337,Feba,Vasco da Gama,81.7,20
9336,Peva,Botafogo,67.5,17
9335,Minaja,Internacional,69.5,23
9334,Fisobase,Sao Paulo,87.7,4
9333,Datopa,Flamengo,58.7,2
9332,Dileto,Santos,52.7,9
9331,Todava,Botafogo,99.5,18
9330,Topa,Flamengo,51.2,3
9329,Comi,Corinthians,81.9,38
9328,Leco,Atletico Mineiro,53.2,25
9327,Natono,Gremio,91.6,21
9326,Nopa,Internacional,80.5,14
